fecha,visitas,anio,mes,dia_semana,numero_semana,año,día_mes,día_semana,número_semana,trimestre,es_fin_semana,días_desde_inicio,promedio_móvil_7,promedio_móvil_30,std_móvil_7,cambio_anterior,cambio_semana_anterior,visitas_lag_1,visitas_lag_7,visitas_lag_30,promedio_7_dias_pasados
2022-11-17,99,2022,11,Thursday,47,2022,17,3,46,4,0,320,148.14285714285714,135.33333333333334,36.00661314920086,-21.0,-7.0,120.0,106.0,139.0,149.14285714285714
2022-11-18,119,2022,11,Friday,47,2022,18,4,46,4,0,321,147.14285714285714,136.3,36.81226503684432,20.0,-7.0,99.0,126.0,90.0,148.14285714285714
2022-11-19,131,2022,11,Saturday,47,2022,19,5,46,4,1,322,145.71428571428572,138.6,37.281426500400656,12.0,-10.0,119.0,141.0,62.0,147.14285714285714
2022-11-20,229,2022,11,Sunday,47,2022,20,6,46,4,1,323,150.71428571428572,142.86666666666667,46.1328309909343,98.0,35.0,131.0,194.0,101.0,145.71428571428572
2022-11-21,178,2022,11,Monday,48,2022,21,0,47,4,0,324,149.71428571428572,144.43333333333334,45.334733871923284,-51.0,-7.0,229.0,185.0,131.0,150.71428571428572
2022-11-22,148,2022,11,Tuesday,48,2022,22,1,47,4,0,325,146.28571428571428,144.36666666666667,44.263281568791406,-30.0,-24.0,178.0,172.0,150.0,149.71428571428572
2022-11-23,153,2022,11,Wednesday,48,2022,23,2,47,4,0,326,151.0,143.06666666666666,42.72782075728505,5.0,33.0,148.0,120.0,192.0,146.28571428571428
2022-11-24,120,2022,11,Thursday,48,2022,24,3,47,4,0,327,154.0,141.93333333333334,39.0469802502918,-33.0,21.0,153.0,99.0,154.0,151.0
2022-11-25,127,2022,11,Friday,48,2022,25,4,47,4,0,328,155.14285714285714,142.13333333333333,37.95360576382963,7.0,8.0,120.0,119.0,121.0,154.0
2022-11-26,167,2022,11,Saturday,48,2022,26,5,47,4,1,329,160.28571428571428,144.66666666666666,36.550030942596635,40.0,36.0,127.0,131.0,91.0,155.14285714285714
2022-11-27,195,2022,11,Sunday,48,2022,27,6,47,4,1,330,155.42857142857142,148.76666666666668,26.875373751554143,28.0,-34.0,167.0,229.0,72.0,160.28571428571428
2022-11-28,188,2022,11,Monday,49,2022,28,0,48,4,0,331,156.85714285714286,151.13333333333333,28.492271299591657,-7.0,10.0,195.0,178.0,117.0,155.42857142857142
2022-11-29,182,2022,11,Tuesday,49,2022,29,1,48,4,0,332,161.71428571428572,151.1,29.60694899126618,-6.0,34.0,188.0,148.0,183.0,156.85714285714286
2022-11-30,124,2022,11,Wednesday,49,2022,30,2,48,4,0,333,157.57142857142858,148.86666666666667,32.87784027201896,-58.0,-29.0,182.0,153.0,191.0,161.71428571428572
2022-12-01,131,2022,12,Thursday,49,2022,1,3,48,4,0,334,159.14285714285714,148.16666666666666,30.991550307724207,7.0,11.0,124.0,120.0,152.0,157.57142857142858
2022-12-02,120,2022,12,Friday,49,2022,2,4,48,4,0,335,158.14285714285714,148.43333333333334,32.287399871717774,-11.0,-7.0,131.0,127.0,112.0,159.14285714285714
2022-12-03,146,2022,12,Saturday,49,2022,3,5,48,4,1,336,155.14285714285714,149.66666666666666,32.30288207693242,26.0,-21.0,120.0,167.0,109.0,158.14285714285714
2022-12-04,197,2022,12,Sunday,49,2022,4,6,48,4,1,337,155.42857142857142,153.5,32.720315518329876,51.0,2.0,146.0,195.0,82.0,155.14285714285714
2022-12-05,222,2022,12,Monday,50,2022,5,0,49,4,0,338,160.28571428571428,156.06666666666666,40.06126260996739,25.0,34.0,197.0,188.0,145.0,155.42857142857142
2022-12-06,177,2022,12,Tuesday,50,2022,6,1,49,4,0,339,159.57142857142858,156.3,39.652058134297704,-45.0,-5.0,222.0,182.0,170.0,160.28571428571428
2022-12-07,130,2022,12,Wednesday,50,2022,7,2,49,4,0,340,160.42857142857142,154.63333333333333,38.81089684979882,-47.0,6.0,177.0,124.0,180.0,159.57142857142858
2022-12-08,125,2022,12,Thursday,50,2022,8,3,49,4,0,341,159.57142857142858,152.8,39.62683073733912,-5.0,-6.0,130.0,131.0,180.0,160.42857142857142
2022-12-09,136,2022,12,Friday,50,2022,9,4,49,4,0,342,161.85714285714286,152.93333333333334,37.36053430840535,11.0,16.0,125.0,120.0,132.0,159.57142857142858
2022-12-10,161,2022,12,Saturday,50,2022,10,5,49,4,1,343,164.0,154.76666666666668,36.72419729097799,25.0,15.0,136.0,146.0,106.0,161.85714285714286
2022-12-11,202,2022,12,Sunday,50,2022,11,6,49,4,1,344,164.71428571428572,157.3,37.5131722897185,41.0,5.0,161.0,197.0,126.0,164.0
2022-12-12,227,2022,12,Monday,51,2022,12,0,50,4,0,345,165.42857142857142,160.16666666666666,38.81089684979881,25.0,5.0,202.0,222.0,141.0,164.71428571428572
2022-12-13,168,2022,12,Tuesday,51,2022,13,1,50,4,0,346,164.14285714285714,159.3,38.51159380164454,-59.0,-9.0,227.0,177.0,194.0,165.42857142857142
2022-12-14,127,2022,12,Wednesday,51,2022,14,2,50,4,0,347,163.71428571428572,157.36666666666667,38.96885203045424,-41.0,-3.0,168.0,130.0,185.0,164.14285714285714
2022-12-15,115,2022,12,Thursday,51,2022,15,3,50,4,0,348,162.28571428571428,155.46666666666667,40.76646614442771,-12.0,-10.0,127.0,125.0,172.0,163.71428571428572
2022-12-16,136,2022,12,Friday,51,2022,16,4,50,4,0,349,162.28571428571428,156.0,40.76646614442771,21.0,0.0,115.0,136.0,120.0,162.28571428571428
2022-12-17,186,2022,12,Saturday,51,2022,17,5,50,4,1,350,165.85714285714286,158.9,41.71901473520436,50.0,25.0,136.0,161.0,99.0,162.28571428571428
2022-12-18,250,2022,12,Sunday,51,2022,18,6,50,4,1,351,172.71428571428572,163.26666666666668,51.45779592933192,64.0,48.0,186.0,202.0,119.0,165.85714285714286
2022-12-19,249,2022,12,Monday,52,2022,19,0,51,4,0,352,175.85714285714286,167.2,55.81346483728513,-1.0,22.0,250.0,227.0,131.0,172.71428571428572
2022-12-20,203,2022,12,Tuesday,52,2022,20,1,51,4,0,353,180.85714285714286,166.33333333333334,56.555072190531206,-46.0,35.0,249.0,168.0,229.0,175.85714285714286
2022-12-21,163,2022,12,Wednesday,52,2022,21,2,51,4,0,354,186.0,165.83333333333334,52.31953108862252,-40.0,36.0,203.0,127.0,178.0,180.85714285714286
2022-12-22,118,2022,12,Thursday,52,2022,22,3,51,4,0,355,186.42857142857142,164.83333333333334,51.648998515160514,-45.0,3.0,163.0,115.0,148.0,186.0
2022-12-23,148,2022,12,Friday,52,2022,23,4,51,4,0,356,188.14285714285714,164.66666666666666,49.86457851497589,30.0,12.0,118.0,136.0,153.0,186.42857142857142
2022-12-24,183,2022,12,Saturday,52,2022,24,5,51,4,1,357,187.71428571428572,166.76666666666668,49.89894549892579,35.0,-3.0,148.0,186.0,120.0,188.14285714285714
2022-12-25,236,2022,12,Sunday,52,2022,25,6,51,4,1,358,185.71428571428572,170.4,47.19362345951093,53.0,-14.0,183.0,250.0,127.0,187.71428571428572
2022-12-26,224,2022,12,Monday,53,2022,26,0,52,4,0,359,182.14285714285714,172.3,42.29826068696989,-12.0,-25.0,236.0,249.0,167.0,185.71428571428572
2022-12-27,225,2022,12,Tuesday,53,2022,27,1,52,4,0,360,185.28571428571428,173.3,44.84682926627143,1.0,22.0,224.0,203.0,195.0,182.14285714285714
2022-12-28,203,2022,12,Wednesday,53,2022,28,2,52,4,0,361,191.0,173.8,44.07569246950829,-22.0,40.0,225.0,163.0,188.0,185.28571428571428
2022-12-29,145,2022,12,Thursday,53,2022,29,3,52,4,0,362,194.85714285714286,172.56666666666666,37.28014919242581,-58.0,27.0,203.0,118.0,182.0,191.0
2022-12-30,166,2022,12,Friday,53,2022,30,4,52,4,0,363,197.42857142857142,173.96666666666667,33.9845903455137,21.0,18.0,145.0,148.0,124.0,194.85714285714286
2022-12-31,212,2022,12,Saturday,53,2022,31,5,52,4,1,364,201.57142857142858,176.66666666666666,33.698947277608674,46.0,29.0,166.0,183.0,131.0,197.42857142857142
2023-01-01,231,2023,1,Sunday,1,2023,1,6,52,1,1,365,200.85714285714286,180.36666666666667,32.89087295602726,19.0,-5.0,212.0,236.0,120.0,201.57142857142858
2023-01-02,254,2023,1,Monday,2,2023,2,0,1,1,0,366,205.14285714285714,183.96666666666667,37.97116700615776,23.0,30.0,231.0,224.0,146.0,200.85714285714286
2023-01-03,224,2023,1,Tuesday,2,2023,3,1,1,1,0,367,205.0,184.86666666666667,37.885793291593274,-30.0,-1.0,254.0,225.0,197.0,205.14285714285714
2023-01-04,184,2023,1,Wednesday,2,2023,4,2,1,1,0,368,202.28571428571428,183.6,38.7243002334636,-40.0,-19.0,224.0,203.0,222.0,205.0
2023-01-05,141,2023,1,Thursday,2,2023,5,3,1,1,0,369,201.71428571428572,182.4,39.72704488428627,-43.0,-4.0,184.0,145.0,177.0,202.28571428571428
2023-01-06,168,2023,1,Friday,2,2023,6,4,1,1,0,370,202.0,183.66666666666666,39.43348830626071,27.0,2.0,141.0,166.0,130.0,201.71428571428572
2023-01-07,217,2023,1,Saturday,2,2023,7,5,1,1,1,371,202.71428571428572,186.73333333333332,39.689269270649156,49.0,5.0,168.0,212.0,125.0,202.0
2023-01-08,277,2023,1,Sunday,2,2023,8,6,1,1,1,372,209.28571428571428,191.43333333333334,48.075337702798244,60.0,46.0,217.0,231.0,136.0,202.71428571428572
2023-01-09,278,2023,1,Monday,3,2023,9,0,2,1,0,373,212.71428571428572,195.33333333333334,52.45224585504508,1.0,24.0,277.0,254.0,161.0,209.28571428571428
2023-01-10,276,2023,1,Tuesday,3,2023,10,1,2,1,0,374,220.14285714285714,197.8,57.73337732319887,-2.0,52.0,278.0,224.0,202.0,212.71428571428572
2023-01-11,176,2023,1,Wednesday,3,2023,11,2,2,1,0,375,219.0,196.1,58.640145520510636,-100.0,-8.0,276.0,184.0,227.0,220.14285714285714
2023-01-12,183,2023,1,Thursday,3,2023,12,3,2,1,0,376,225.0,196.6,50.977119050282376,7.0,42.0,176.0,141.0,168.0,219.0
2023-01-13,180,2023,1,Friday,3,2023,13,4,2,1,0,377,226.71428571428572,198.36666666666667,48.9002872715293,-3.0,12.0,183.0,168.0,127.0,225.0
2023-01-14,260,2023,1,Saturday,3,2023,14,5,2,1,1,378,232.85714285714286,203.2,50.161168817551,80.0,43.0,180.0,217.0,115.0,226.71428571428572
2023-01-15,241,2023,1,Sunday,3,2023,15,6,2,1,1,379,227.71428571428572,206.7,46.600122623995574,-19.0,-36.0,260.0,277.0,136.0,232.85714285714286
2023-01-16,251,2023,1,Monday,4,2023,16,0,3,1,0,380,223.85714285714286,208.86666666666667,42.69827698096088,10.0,-27.0,241.0,278.0,186.0,227.71428571428572
2023-01-17,230,2023,1,Tuesday,4,2023,17,1,3,1,0,381,217.28571428571428,208.2,36.412975186116824,-21.0,-46.0,251.0,276.0,250.0,223.85714285714286
2023-01-18,157,2023,1,Wednesday,4,2023,18,2,3,1,0,382,214.57142857142858,205.13333333333333,40.48397684210852,-73.0,-19.0,230.0,176.0,249.0,217.28571428571428
2023-01-19,164,2023,1,Thursday,4,2023,19,3,3,1,0,383,211.85714285714286,203.83333333333334,43.479606604432256,7.0,-19.0,157.0,183.0,203.0,214.57142857142858
2023-01-20,170,2023,1,Friday,4,2023,20,4,3,1,0,384,210.42857142857142,204.06666666666666,44.84364370735701,6.0,-10.0,164.0,180.0,163.0,211.85714285714286
2023-01-21,228,2023,1,Saturday,4,2023,21,5,3,1,1,385,205.85714285714286,207.73333333333332,40.35438254361217,58.0,-32.0,170.0,260.0,118.0,210.42857142857142
2023-01-22,273,2023,1,Sunday,4,2023,22,6,3,1,1,386,210.42857142857142,211.9,46.36398438032528,45.0,32.0,228.0,241.0,148.0,205.85714285714286
2023-01-23,314,2023,1,Monday,5,2023,23,0,4,1,0,387,219.42857142857142,216.26666666666668,59.73791967937152,41.0,63.0,273.0,251.0,183.0,210.42857142857142
2023-01-24,270,2023,1,Tuesday,5,2023,24,1,4,1,0,388,225.14285714285714,217.4,62.75462418932051,-44.0,40.0,314.0,230.0,236.0,219.42857142857142
2023-01-25,197,2023,1,Wednesday,5,2023,25,2,4,1,0,389,230.85714285714286,216.5,57.08014415839232,-73.0,40.0,270.0,157.0,224.0,225.14285714285714
2023-01-26,165,2023,1,Thursday,5,2023,26,3,4,1,0,390,231.0,214.5,56.88585061331149,-32.0,1.0,197.0,164.0,225.0,230.85714285714286
2023-01-27,203,2023,1,Friday,5,2023,27,4,4,1,0,391,235.71428571428572,214.5,52.15909727527326,38.0,33.0,165.0,170.0,203.0,231.0
2023-01-28,208,2023,1,Saturday,5,2023,28,5,4,1,1,392,232.85714285714286,216.6,53.18968750747506,5.0,-20.0,203.0,228.0,145.0,235.71428571428572
2023-01-29,311,2023,1,Sunday,5,2023,29,6,4,1,1,393,238.28571428571428,221.43333333333334,59.53070436257874,103.0,38.0,208.0,273.0,166.0,232.85714285714286
2023-01-30,309,2023,1,Monday,6,2023,30,0,5,1,0,394,237.57142857142858,224.66666666666666,58.4917576611073,-2.0,-5.0,311.0,314.0,212.0,238.28571428571428
2023-01-31,250,2023,1,Tuesday,6,2023,31,1,5,1,0,395,234.71428571428572,225.3,57.11600559596308,-59.0,-20.0,309.0,270.0,231.0,237.57142857142858
2023-02-01,183,2023,2,Wednesday,6,2023,1,2,5,1,0,396,232.71428571428572,222.93333333333334,58.87476620113311,-67.0,-14.0,250.0,197.0,254.0,234.71428571428572
2023-02-02,218,2023,2,Thursday,6,2023,2,3,5,1,0,397,240.28571428571428,222.73333333333332,51.68402166277392,35.0,53.0,183.0,165.0,224.0,232.71428571428572
2023-02-03,200,2023,2,Friday,6,2023,3,4,5,1,0,398,239.85714285714286,223.26666666666668,52.05583083391824,-18.0,-3.0,218.0,203.0,184.0,240.28571428571428
2023-02-04,267,2023,2,Saturday,6,2023,4,5,5,1,1,399,248.28571428571428,227.46666666666667,50.79932507988088,67.0,59.0,200.0,208.0,141.0,239.85714285714286
2023-02-05,250,2023,2,Sunday,6,2023,5,6,5,1,1,400,239.57142857142858,230.2,42.859682464437014,-17.0,-61.0,267.0,311.0,168.0,248.28571428571428
2023-02-06,281,2023,2,Monday,7,2023,6,0,6,1,0,401,235.57142857142858,232.33333333333334,36.06871748416307,31.0,-28.0,250.0,309.0,217.0,239.57142857142858
2023-02-07,267,2023,2,Tuesday,7,2023,7,1,6,1,0,402,238.0,232.0,37.73592452822627,-14.0,17.0,281.0,250.0,277.0,235.57142857142858
2023-02-08,226,2023,2,Wednesday,7,2023,8,2,6,1,0,403,244.14285714285714,230.26666666666668,29.996825228838997,-41.0,43.0,267.0,183.0,278.0,238.0
2023-02-09,190,2023,2,Thursday,7,2023,9,3,6,1,0,404,240.14285714285714,227.4,35.437402893122865,-36.0,-28.0,226.0,218.0,276.0,244.14285714285714
2023-02-10,222,2023,2,Friday,7,2023,10,4,6,1,0,405,243.28571428571428,228.93333333333334,32.102514365255196,32.0,22.0,190.0,200.0,176.0,240.14285714285714
2023-02-11,228,2023,2,Saturday,7,2023,11,5,6,1,1,406,237.71428571428572,230.43333333333334,30.652429407331123,6.0,-39.0,222.0,267.0,183.0,243.28571428571428
2023-02-12,287,2023,2,Sunday,7,2023,12,6,6,1,1,407,243.0,234.0,35.87013613950545,59.0,37.0,228.0,250.0,180.0,237.71428571428572
2023-02-13,303,2023,2,Monday,8,2023,13,0,7,1,0,408,246.14285714285714,235.43333333333334,40.4286555610767,16.0,22.0,287.0,281.0,260.0,243.0
2023-02-14,285,2023,2,Tuesday,8,2023,14,1,7,1,0,409,248.71428571428572,236.9,42.495938181251496,-18.0,18.0,303.0,267.0,241.0,246.14285714285714
2023-02-15,246,2023,2,Wednesday,8,2023,15,2,7,1,0,410,251.57142857142858,236.73333333333332,41.3717179679432,-39.0,20.0,285.0,226.0,251.0,248.71428571428572
2023-02-16,184,2023,2,Thursday,8,2023,16,3,7,1,0,411,250.71428571428572,235.2,42.89411103991722,-62.0,-6.0,246.0,190.0,230.0,251.57142857142858
2023-02-17,186,2023,2,Friday,8,2023,17,4,7,1,0,412,245.57142857142858,236.16666666666666,48.678733011645186,2.0,-36.0,184.0,222.0,157.0,250.71428571428572
2023-02-18,282,2023,2,Saturday,8,2023,18,5,7,1,1,413,253.28571428571428,240.1,49.69813640273393,96.0,54.0,186.0,228.0,164.0,245.57142857142858
2023-02-19,304,2023,2,Sunday,8,2023,19,6,7,1,1,414,255.71428571428572,244.56666666666666,51.98305584744014,22.0,17.0,282.0,287.0,170.0,253.28571428571428
2023-02-20,293,2023,2,Monday,9,2023,20,0,8,1,0,415,254.28571428571428,246.73333333333332,50.58561813306967,-11.0,-10.0,304.0,303.0,228.0,255.71428571428572
2023-02-21,313,2023,2,Tuesday,9,2023,21,1,8,1,0,416,258.2857142857143,248.06666666666666,54.383558439765714,20.0,28.0,293.0,285.0,273.0,254.28571428571428
2023-02-22,241,2023,2,Wednesday,9,2023,22,2,8,1,0,417,257.57142857142856,245.63333333333333,54.604203570961744,-72.0,-5.0,313.0,246.0,314.0,258.2857142857143
2023-02-23,236,2023,2,Thursday,9,2023,23,3,8,1,0,418,265.0,244.5,45.74567374808953,-5.0,52.0,241.0,184.0,270.0,257.57142857142856
2023-02-24,225,2023,2,Friday,9,2023,24,4,8,1,0,419,270.57142857142856,245.43333333333334,35.81832465306495,-11.0,39.0,236.0,186.0,197.0,265.0
2023-02-25,305,2023,2,Saturday,9,2023,25,5,8,1,1,420,273.85714285714283,250.1,38.02818503613913,80.0,23.0,225.0,282.0,165.0,270.57142857142856
2023-02-26,338,2023,2,Sunday,9,2023,26,6,8,1,1,421,278.7142857142857,254.6,44.19168204430263,33.0,34.0,305.0,304.0,203.0,273.85714285714283
2023-02-27,309,2023,2,Monday,10,2023,27,0,9,1,0,422,281.0,257.96666666666664,45.44960579220292,-29.0,16.0,338.0,293.0,208.0,278.7142857142857
2023-02-28,307,2023,2,Tuesday,10,2023,28,1,9,1,0,423,280.14285714285717,257.8333333333333,44.797427647237754,-2.0,-6.0,309.0,313.0,311.0,281.0
2023-03-01,258,2023,3,Wednesday,10,2023,1,2,9,1,0,424,282.57142857142856,256.1333333333333,42.73506422465856,-49.0,17.0,307.0,241.0,309.0,280.14285714285717
2023-03-02,246,2023,3,Thursday,10,2023,2,3,9,1,0,425,284.0,256.0,41.0528115155748,-12.0,10.0,258.0,236.0,250.0,282.57142857142856
2023-03-03,210,2023,3,Friday,10,2023,3,4,9,1,0,426,281.85714285714283,256.9,44.86063074095334,-36.0,-15.0,246.0,225.0,183.0,284.0
2023-03-04,283,2023,3,Saturday,10,2023,4,5,9,1,1,427,278.7142857142857,259.06666666666666,43.725333182318224,73.0,-22.0,210.0,305.0,218.0,281.85714285714283
2023-03-05,330,2023,3,Sunday,10,2023,5,6,9,1,1,428,277.57142857142856,263.4,41.98752649242818,47.0,-8.0,283.0,338.0,200.0,278.7142857142857
2023-03-06,284,2023,3,Monday,11,2023,6,0,10,1,0,429,274.0,263.96666666666664,39.87898360456685,-46.0,-25.0,330.0,309.0,267.0,277.57142857142856
2023-03-07,269,2023,3,Tuesday,11,2023,7,1,10,1,0,430,268.57142857142856,264.6,37.12975959549195,-15.0,-38.0,284.0,307.0,250.0,274.0
2023-03-08,210,2023,3,Wednesday,11,2023,8,2,10,1,0,431,261.7142857142857,262.23333333333335,43.32325890217333,-59.0,-48.0,269.0,258.0,281.0,268.57142857142856
2023-03-09,219,2023,3,Thursday,11,2023,9,3,10,1,0,432,257.85714285714283,260.6333333333333,46.070339595841595,9.0,-27.0,210.0,246.0,267.0,261.7142857142857
2023-03-10,249,2023,3,Friday,11,2023,10,4,10,1,0,433,263.42857142857144,261.4,41.44416783600591,30.0,39.0,219.0,210.0,226.0,257.85714285714283
2023-03-11,304,2023,3,Saturday,11,2023,11,5,10,1,1,434,266.42857142857144,265.2,43.79062739467232,55.0,21.0,249.0,283.0,190.0,263.42857142857144
2023-03-12,315,2023,3,Sunday,11,2023,12,6,10,1,1,435,264.2857142857143,268.3,40.39684098917564,11.0,-15.0,304.0,330.0,222.0,266.42857142857144
2023-03-13,357,2023,3,Monday,12,2023,13,0,11,1,0,436,274.7142857142857,272.6,53.5994847167838,42.0,73.0,315.0,284.0,228.0,264.2857142857143
2023-03-14,270,2023,3,Tuesday,12,2023,14,1,11,1,0,437,274.85714285714283,272.03333333333336,53.583046359299466,-87.0,1.0,357.0,269.0,287.0,274.7142857142857
2023-03-15,221,2023,3,Wednesday,12,2023,15,2,11,1,0,438,276.42857142857144,269.3,51.48416307583358,-49.0,11.0,270.0,210.0,303.0,274.85714285714283
2023-03-16,227,2023,3,Thursday,12,2023,16,3,11,1,0,439,277.57142857142856,267.3666666666667,50.06614672230154,6.0,8.0,221.0,219.0,285.0,276.42857142857144
2023-03-17,246,2023,3,Friday,12,2023,17,4,11,1,0,440,277.14285714285717,267.3666666666667,50.36344101107636,19.0,-3.0,227.0,249.0,246.0,277.57142857142856
2023-03-18,278,2023,3,Saturday,12,2023,18,5,11,1,1,441,273.42857142857144,270.5,48.99271082809862,32.0,-26.0,246.0,304.0,184.0,277.14285714285717
2023-03-19,277,2023,3,Sunday,12,2023,19,6,11,1,1,442,268.0,273.53333333333336,45.60701700396527,-1.0,-38.0,278.0,315.0,186.0,273.42857142857144
2023-03-20,326,2023,3,Monday,13,2023,20,0,12,1,0,443,263.57142857142856,275.0,36.02247975388458,49.0,-31.0,277.0,357.0,282.0,268.0
2023-03-21,276,2023,3,Tuesday,13,2023,21,1,12,1,0,444,264.42857142857144,274.06666666666666,36.27146326823643,-50.0,6.0,326.0,270.0,304.0,263.57142857142856
2023-03-22,272,2023,3,Wednesday,13,2023,22,2,12,1,0,445,271.7142857142857,273.3666666666667,30.80429778301626,-4.0,51.0,276.0,221.0,293.0,264.42857142857144
2023-03-23,240,2023,3,Thursday,13,2023,23,3,12,1,0,446,273.57142857142856,270.93333333333334,27.915689392986398,-32.0,13.0,272.0,227.0,313.0,271.7142857142857
2023-03-24,223,2023,3,Friday,13,2023,24,4,12,1,0,447,270.2857142857143,270.3333333333333,32.65330144469428,-17.0,-23.0,240.0,246.0,241.0,273.57142857142856
2023-03-25,272,2023,3,Saturday,13,2023,25,5,12,1,1,448,269.42857142857144,271.53333333333336,32.49542092283709,49.0,-6.0,223.0,278.0,236.0,270.2857142857143
2023-03-26,300,2023,3,Sunday,13,2023,26,6,12,1,1,449,272.7142857142857,274.03333333333336,34.49016422940614,28.0,23.0,272.0,277.0,225.0,269.42857142857144
2023-03-27,330,2023,3,Monday,14,2023,27,0,13,1,0,450,273.2857142857143,274.8666666666667,35.53737134207792,30.0,4.0,300.0,326.0,305.0,272.7142857142857
2023-03-28,324,2023,3,Tuesday,14,2023,28,1,13,1,0,451,280.14285714285717,274.4,40.44102113542845,-6.0,48.0,330.0,276.0,338.0,273.2857142857143
2023-03-29,242,2023,3,Wednesday,14,2023,29,2,13,1,0,452,275.85714285714283,272.1666666666667,42.95900592979509,-82.0,-30.0,324.0,272.0,309.0,280.14285714285717
2023-03-30,245,2023,3,Thursday,14,2023,30,3,13,1,0,453,276.57142857142856,270.1,42.29994934140812,3.0,5.0,242.0,240.0,307.0,275.85714285714283
2023-03-31,234,2023,3,Friday,14,2023,31,4,13,1,0,454,278.14285714285717,269.3,40.12658541594135,-11.0,11.0,245.0,223.0,258.0,276.57142857142856
2023-04-01,268,2023,4,Saturday,14,2023,1,5,13,2,1,455,277.57142857142856,270.03333333333336,40.256913041352625,34.0,-4.0,234.0,272.0,246.0,278.14285714285717
2023-04-02,322,2023,4,Sunday,14,2023,2,6,13,2,1,456,280.7142857142857,273.76666666666665,43.060865008010175,54.0,22.0,268.0,300.0,210.0,277.57142857142856
2023-04-03,313,2023,4,Monday,15,2023,3,0,14,2,0,457,278.2857142857143,274.76666666666665,40.202463795619224,-9.0,-17.0,322.0,330.0,283.0,280.7142857142857
2023-04-04,296,2023,4,Tuesday,15,2023,4,1,14,2,0,458,274.2857142857143,273.6333333333333,36.07729796660786,-17.0,-28.0,313.0,324.0,330.0,278.2857142857143
2023-04-05,240,2023,4,Wednesday,15,2023,5,2,14,2,0,459,274.0,272.1666666666667,36.38223009474056,-56.0,-2.0,296.0,242.0,284.0,274.2857142857143
2023-04-06,276,2023,4,Thursday,15,2023,6,3,14,2,0,460,278.42857142857144,272.4,34.07764244025243,36.0,31.0,240.0,245.0,269.0,274.0
2023-04-07,247,2023,4,Friday,15,2023,7,4,14,2,0,461,280.2857142857143,273.6333333333333,31.510391332142188,-29.0,13.0,276.0,234.0,210.0,278.42857142857144
2023-04-08,272,2023,4,Saturday,15,2023,8,5,14,2,1,462,280.85714285714283,275.4,31.285931723531963,25.0,4.0,247.0,268.0,219.0,280.2857142857143
2023-04-09,329,2023,4,Sunday,15,2023,9,6,14,2,1,463,281.85714285714283,278.06666666666666,32.89087295602693,57.0,7.0,272.0,322.0,249.0,280.85714285714283
2023-04-10,333,2023,4,Monday,16,2023,10,0,15,2,0,464,284.7142857142857,279.03333333333336,36.6956595331302,4.0,20.0,329.0,313.0,304.0,281.85714285714283
2023-04-11,304,2023,4,Tuesday,16,2023,11,1,15,2,0,465,285.85714285714283,278.6666666666667,37.226462681935075,-29.0,8.0,333.0,296.0,315.0,284.7142857142857
2023-04-12,277,2023,4,Wednesday,16,2023,12,2,15,2,0,466,291.14285714285717,276.0,31.87176687617909,-27.0,37.0,304.0,240.0,357.0,285.85714285714283
2023-04-13,253,2023,4,Thursday,16,2023,13,3,15,2,0,467,287.85714285714283,275.43333333333334,34.74875811415672,-24.0,-23.0,277.0,276.0,270.0,291.14285714285717
2023-04-14,237,2023,4,Friday,16,2023,14,4,15,2,0,468,286.42857142857144,275.96666666666664,36.85040543810017,-16.0,-10.0,253.0,247.0,221.0,287.85714285714283
2023-04-15,275,2023,4,Saturday,16,2023,15,5,15,2,1,469,286.85714285714283,277.56666666666666,36.67164468372676,38.0,3.0,237.0,272.0,227.0,286.42857142857144
2023-04-16,320,2023,4,Sunday,16,2023,16,6,15,2,1,470,285.57142857142856,280.03333333333336,35.070676938895296,45.0,-9.0,275.0,329.0,246.0,286.85714285714283
2023-04-17,290,2023,4,Monday,17,2023,17,0,16,2,0,471,279.42857142857144,280.43333333333334,28.535691936339887,-30.0,-43.0,320.0,333.0,278.0,285.57142857142856
2023-04-18,278,2023,4,Tuesday,17,2023,18,1,16,2,0,472,275.7142857142857,280.46666666666664,26.41788715822557,-12.0,-26.0,290.0,304.0,277.0,279.42857142857144
2023-04-19,292,2023,4,Wednesday,17,2023,19,2,16,2,0,473,277.85714285714283,279.3333333333333,27.1380948203106,14.0,15.0,278.0,277.0,326.0,275.7142857142857
2023-04-20,271,2023,4,Thursday,17,2023,20,3,16,2,0,474,280.42857142857144,279.1666666666667,25.171790711410004,-21.0,18.0,292.0,253.0,276.0,277.85714285714283
2023-04-21,243,2023,4,Friday,17,2023,21,4,16,2,0,475,281.2857142857143,278.2,23.49265336024736,-28.0,6.0,271.0,237.0,272.0,280.42857142857144
2023-04-22,298,2023,4,Saturday,17,2023,22,5,16,2,1,476,284.57142857142856,280.1333333333333,24.068355039048576,55.0,23.0,243.0,275.0,240.0,281.2857142857143
2023-04-23,332,2023,4,Sunday,17,2023,23,6,16,2,1,477,286.2857142857143,283.76666666666665,27.231809131444237,34.0,12.0,298.0,320.0,223.0,284.57142857142856
2023-04-24,397,2023,4,Monday,18,2023,24,0,17,2,0,478,301.57142857142856,287.93333333333334,50.096098127688876,65.0,107.0,332.0,290.0,272.0,286.2857142857143
2023-04-25,330,2023,4,Tuesday,18,2023,25,1,17,2,0,479,309.0,288.93333333333334,49.87317248113781,-67.0,52.0,397.0,278.0,300.0,301.57142857142856
